## self-describing format: eta and R9 boundaries need be explicit
## https://hypernews.cern.ch/HyperNews/CMS/get/higgs2g/1112.html

EBhighEtaBad    0    1.0    1.5    -999    0.94    202305    203002    -0.0008    0.0007
EBhighEtaBad    0    1.0    1.5    -999    0.94    203003    203984    -0.0017    0.0010
EBhighEtaBad    0    1.0    1.5    -999    0.94    203985    205085    -0.0040    0.0006
EBhighEtaBad    0    1.0    1.5    -999    0.94    205086    205310    -0.0037    0.0009
EBhighEtaBad    0    1.0    1.5    -999    0.94    205311    206207    -0.0028    0.0006
EBhighEtaBad    0    1.0    1.5    -999    0.94    206208    206483    -0.0032    0.0007
EBhighEtaBad    0    1.0    1.5    -999    0.94    206484    206597    -0.0032    0.0009
EBhighEtaBad    0    1.0    1.5    -999    0.94    206598    206896    -0.0017    0.0009
EBhighEtaBad    0    1.0    1.5    -999    0.94    206897    207220    -0.0021    0.0009
EBhighEtaBad    0    1.0    1.5    -999    0.94    207221    208686    -0.0030    0.0005

EBhighEtaGold    0    1.0    1.5    0.94    999    190645    190781    0.0107    0.0026
EBhighEtaGold    0    1.0    1.5    0.94    999    190782    191042    0.0077    0.0026
EBhighEtaGold    0    1.0    1.5    0.94    999    191043    193555    0.0139    0.0021
EBhighEtaGold    0    1.0    1.5    0.94    999    193556    194150    0.0186    0.0021
EBhighEtaGold    0    1.0    1.5    0.94    999    194151    194532    0.0174    0.0021
EBhighEtaGold    0    1.0    1.5    0.94    999    194533    195113    0.0156    0.0020
EBhighEtaGold    0    1.0    1.5    0.94    999    195114    195915    0.0162    0.0020
EBhighEtaGold    0    1.0    1.5    0.94    999    195916    198115    0.0173    0.0020
EBhighEtaGold    0    1.0    1.5    0.94    999    198116    199803    0.0141    0.0020
EBhighEtaGold    0    1.0    1.5    0.94    999    199804    200048    0.0130    0.0021
EBhighEtaGold    0    1.0    1.5    0.94    999    200049    200151    0.0123    0.0023
EBhighEtaGold    0    1.0    1.5    0.94    999    200152    200490    0.0132    0.0021
EBhighEtaGold    0    1.0    1.5    0.94    999    200491    200531    0.0124    0.0022
EBhighEtaGold    0    1.0    1.5    0.94    999    200532    201656    0.0140    0.0020
EBhighEtaGold    0    1.0    1.5    0.94    999    201657    202305    0.0134    0.0020
EBhighEtaGold    0    1.0    1.5    0.94    999    202305    203002    0.0128    0.0021
EBhighEtaGold    0    1.0    1.5    0.94    999    203003    203984    0.0120    0.0028
EBhighEtaGold    0    1.0    1.5    0.94    999    203985    205085    0.0097    0.0026
EBhighEtaGold    0    1.0    1.5    0.94    999    205086    205310    0.0099    0.0027
EBhighEtaGold    0    1.0    1.5    0.94    999    205311    206207    0.0109    0.0026
EBhighEtaGold    0    1.0    1.5    0.94    999    206208    206483    0.0105    0.0027
EBhighEtaGold    0    1.0    1.5    0.94    999    206484    206597    0.0105    0.0027
EBhighEtaGold    0    1.0    1.5    0.94    999    206598    206896    0.0119    0.0027
EBhighEtaGold    0    1.0    1.5    0.94    999    206897    207220    0.0116    0.0027
EBhighEtaGold    0    1.0    1.5    0.94    999    207221    208686    0.0106    0.0026

EElowEtaBad    0    1.5    2.0    -999    0.94    190645    190781    0.0063    0.0027
EElowEtaBad    0    1.5    2.0    -999    0.94    190782    191042    0.0023    0.0028
EElowEtaBad    0    1.5    2.0    -999    0.94    191043    193555    0.0040    0.0011
EElowEtaBad    0    1.5    2.0    -999    0.94    193556    194150    0.0038    0.0011
EElowEtaBad    0    1.5    2.0    -999    0.94    194151    194532    0.0020    0.0011
EElowEtaBad    0    1.5    2.0    -999    0.94    194533    195113    0.0001    0.0010
EElowEtaBad    0    1.5    2.0    -999    0.94    195114    195915    -0.0007    0.0009
EElowEtaBad    0    1.5    2.0    -999    0.94    195916    198115    -0.0017    0.0009
EElowEtaBad    0    1.5    2.0    -999    0.94    198116    199803    0.0041    0.0008
EElowEtaBad    0    1.5    2.0    -999    0.94    199804    200048    0.0041    0.0011
EElowEtaBad    0    1.5    2.0    -999    0.94    200049    200151    0.0024    0.0018
EElowEtaBad    0    1.5    2.0    -999    0.94    200152    200490    0.0012    0.0013
EElowEtaBad    0    1.5    2.0    -999    0.94    200491    200531    0.0019    0.0019
EElowEtaBad    0    1.5    2.0    -999    0.94    200532    201656    0.0030    0.0010
EElowEtaBad    0    1.5    2.0    -999    0.94    201657    202305    0.0020    0.0009
EElowEtaBad    0    1.5    2.0    -999    0.94    202305    203002    0.0000    0.0011
EElowEtaBad    0    1.5    2.0    -999    0.94    203003    203984    0.0012    0.0016
EElowEtaBad    0    1.5    2.0    -999    0.94    203985    205085    0.0003    0.0010
EElowEtaBad    0    1.5    2.0    -999    0.94    205086    205310    -0.0055    0.0014
EElowEtaBad    0    1.5    2.0    -999    0.94    205311    206207    -0.0017    0.0009
EElowEtaBad    0    1.5    2.0    -999    0.94    206208    206483    0.0011    0.0011
EElowEtaBad    0    1.5    2.0    -999    0.94    206484    206597    -0.0036    0.0014
EElowEtaBad    0    1.5    2.0    -999    0.94    206598    206896    0.0018    0.0014
EElowEtaBad    0    1.5    2.0    -999    0.94    206897    207220    0.0022    0.0014
EElowEtaBad    0    1.5    2.0    -999    0.94    207221    208686    -0.0020    0.0008

EElowEtaGold    0    1.5    2.0    0.94    999    190645    190781    0.0129    0.0028
EElowEtaGold    0    1.5    2.0    0.94    999    190782    191042    0.0089    0.0029
EElowEtaGold    0    1.5    2.0    0.94    999    191043    193555    0.0106    0.0014
EElowEtaGold    0    1.5    2.0    0.94    999    193556    194150    0.0104    0.0014
EElowEtaGold    0    1.5    2.0    0.94    999    194151    194532    0.0086    0.0014
EElowEtaGold    0    1.5    2.0    0.94    999    194533    195113    0.0066    0.0013
EElowEtaGold    0    1.5    2.0    0.94    999    195114    195915    0.0058    0.0012
EElowEtaGold    0    1.5    2.0    0.94    999    195916    198115    0.0048    0.0012
EElowEtaGold    0    1.5    2.0    0.94    999    198116    199803    0.0107    0.0011
EElowEtaGold    0    1.5    2.0    0.94    999    199804    200048    0.0107    0.0014
EElowEtaGold    0    1.5    2.0    0.94    999    200049    200151    0.0090    0.0020
EElowEtaGold    0    1.5    2.0    0.94    999    200152    200490    0.0078    0.0015
EElowEtaGold    0    1.5    2.0    0.94    999    200491    200531    0.0085    0.0021
EElowEtaGold    0    1.5    2.0    0.94    999    200532    201656    0.0096    0.0013
EElowEtaGold    0    1.5    2.0    0.94    999    201657    202305    0.0086    0.0012
EElowEtaGold    0    1.5    2.0    0.94    999    202305    203002    0.0066    0.0014
EElowEtaGold    0    1.5    2.0    0.94    999    203003    203984    0.0081    0.0018
EElowEtaGold    0    1.5    2.0    0.94    999    203985    205085    0.0072    0.0013
EElowEtaGold    0    1.5    2.0    0.94    999    205086    205310    0.0013    0.0016
EElowEtaGold    0    1.5    2.0    0.94    999    205311    206207    0.0052    0.0012
EElowEtaGold    0    1.5    2.0    0.94    999    206208    206483    0.0079    0.0014
EElowEtaGold    0    1.5    2.0    0.94    999    206484    206597    0.0032    0.0016
EElowEtaGold    0    1.5    2.0    0.94    999    206598    206896    0.0087    0.0016
EElowEtaGold    0    1.5    2.0    0.94    999    206897    207220    0.0091    0.0016
EElowEtaGold    0    1.5    2.0    0.94    999    207221    208686    0.0049    0.0011

EEhighEtaBad    0    2.0    3.0    -999    0.94    190645    190781    0.0042    0.0024
EEhighEtaBad    0    2.0    3.0    -999    0.94    190782    191042    -0.0005    0.0023
EEhighEtaBad    0    2.0    3.0    -999    0.94    191043    193555    0.0018    0.0011
EEhighEtaBad    0    2.0    3.0    -999    0.94    193556    194150    0.0010    0.0011
EEhighEtaBad    0    2.0    3.0    -999    0.94    194151    194532    0.0007    0.0011
EEhighEtaBad    0    2.0    3.0    -999    0.94    194533    195113    0.0004    0.0010
EEhighEtaBad    0    2.0    3.0    -999    0.94    195114    195915    0.0003    0.0009
EEhighEtaBad    0    2.0    3.0    -999    0.94    195916    198115    0.0013    0.0009
EEhighEtaBad    0    2.0    3.0    -999    0.94    198116    199803    -0.0041    0.0008
EEhighEtaBad    0    2.0    3.0    -999    0.94    199804    200048    -0.0055    0.0011
EEhighEtaBad    0    2.0    3.0    -999    0.94    200049    200151    -0.0097    0.0019
EEhighEtaBad    0    2.0    3.0    -999    0.94    200152    200490    -0.0065    0.0013
EEhighEtaBad    0    2.0    3.0    -999    0.94    200491    200531    -0.0096    0.0019
EEhighEtaBad    0    2.0    3.0    -999    0.94    200532    201656    -0.0063    0.0010
EEhighEtaBad    0    2.0    3.0    -999    0.94    201657    202305    -0.0116    0.0009
EEhighEtaBad    0    2.0    3.0    -999    0.94    202305    203002    -0.0135    0.0012
EEhighEtaBad    0    2.0    3.0    -999    0.94    203003    203984    -0.0104    0.0019
EEhighEtaBad    0    2.0    3.0    -999    0.94    203985    205085    -0.0099    0.0010
EEhighEtaBad    0    2.0    3.0    -999    0.94    205086    205310    -0.0202    0.0014
EEhighEtaBad    0    2.0    3.0    -999    0.94    205311    206207    -0.0144    0.0010
EEhighEtaBad    0    2.0    3.0    -999    0.94    206208    206483    -0.0167    0.0011
EEhighEtaBad    0    2.0    3.0    -999    0.94    206484    206597    -0.0158    0.0014
EEhighEtaBad    0    2.0    3.0    -999    0.94    206598    206896    -0.0162    0.0014
EEhighEtaBad    0    2.0    3.0    -999    0.94    206897    207220    -0.0165    0.0015
EEhighEtaBad    0    2.0    3.0    -999    0.94    207221    208686    -0.0172    0.0008

EEhighEtaGold    0    2.0    3.0    0.94    999    190645    190781    0.0161    0.0024
EEhighEtaGold    0    2.0    3.0    0.94    999    190782    191042    0.0114    0.0022
EEhighEtaGold    0    2.0    3.0    0.94    999    191043    193555    0.0136    0.0010
EEhighEtaGold    0    2.0    3.0    0.94    999    193556    194150    0.0128    0.0010
EEhighEtaGold    0    2.0    3.0    0.94    999    194151    194532    0.0126    0.0010
EEhighEtaGold    0    2.0    3.0    0.94    999    194533    195113    0.0122    0.0009
EEhighEtaGold    0    2.0    3.0    0.94    999    195114    195915    0.0122    0.0008
EEhighEtaGold    0    2.0    3.0    0.94    999    195916    198115    0.0131    0.0008
EEhighEtaGold    0    2.0    3.0    0.94    999    198116    199803    0.0077    0.0007
EEhighEtaGold    0    2.0    3.0    0.94    999    199804    200048    0.0063    0.0011
EEhighEtaGold    0    2.0    3.0    0.94    999    200049    200151    0.0020    0.0018
EEhighEtaGold    0    2.0    3.0    0.94    999    200152    200490    0.0052    0.0012
EEhighEtaGold    0    2.0    3.0    0.94    999    200491    200531    0.0021    0.0018
EEhighEtaGold    0    2.0    3.0    0.94    999    200532    201656    0.0055    0.0009
EEhighEtaGold    0    2.0    3.0    0.94    999    201657    202305    0.0001    0.0008
EEhighEtaGold    0    2.0    3.0    0.94    999    202305    203002    -0.0018    0.0011
EEhighEtaGold    0    2.0    3.0    0.94    999    203003    203984    0.0008    0.0018
EEhighEtaGold    0    2.0    3.0    0.94    999    203985    205085    0.0013    0.0009
EEhighEtaGold    0    2.0    3.0    0.94    999    205086    205310    -0.0091    0.0014
EEhighEtaGold    0    2.0    3.0    0.94    999    205311    206207    -0.0032    0.0009
EEhighEtaGold    0    2.0    3.0    0.94    999    206208    206483    -0.0056    0.0010
EEhighEtaGold    0    2.0    3.0    0.94    999    206484    206597    -0.0046    0.0014
EEhighEtaGold    0    2.0    3.0    0.94    999    206598    206896    -0.0050    0.0014
EEhighEtaGold    0    2.0    3.0    0.94    999    206897    207220    -0.0053    0.0015
EEhighEtaGold    0    2.0    3.0    0.94    999    207221    208686    -0.0060    0.0007
