## self-describing format: eta and R9 boundaries need be explicit
## https://hypernews.cern.ch/HyperNews/CMS/get/higgs2g/873.html

EElowEtaBad 	 0 	 1.5 	 2 	 -999 	 0.94 	 195378 	 195530 	 -0.0008 	0.0018
EElowEtaBad 	 0 	 1.5 	 2 	 -999 	 0.94 	 195531 	 999999 	 -0.0058 	0.0008

EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 190450 	 190781 	 0.0068 	0.0026
EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 190782 	 190949 	 -0.0056 	0.0027
EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 190950 	 191833 	 0.0003 	0.0016
EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 191834 	 193686 	 0.0012 	0.0017
EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 193746 	 194210 	 -0.0004 	0.0014
EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 194211 	 194479 	 0.0023 	0.0016
EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 194480 	 195147 	 0.0014 	0.0014
EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 195148 	 195350 	 -0.0018 	0.0023
EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 195378 	 195530 	 0.0046 	0.0020
EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 195531 	 999999 	 -0.0003 	0.0013

EEhighEtaBad 	 0 	 2 	 3.0 	 -999 	 0.94 	 190450 	 190781 	 -0.0028 	0.0026
EEhighEtaBad 	 0 	 2 	 3.0 	 -999 	 0.94 	 190782 	 190949 	 -0.0099 	0.0023
EEhighEtaBad 	 0 	 2 	 3.0 	 -999 	 0.94 	 190950 	 191833 	 0.0093 	0.0013
EEhighEtaBad 	 0 	 2 	 3.0 	 -999 	 0.94 	 191834 	 193686 	 0.0103 	0.0015
EEhighEtaBad 	 0 	 2 	 3.0 	 -999 	 0.94 	 193746 	 194210 	 -0.0043 	0.0013
EEhighEtaBad 	 0 	 2 	 3.0 	 -999 	 0.94 	 194211 	 194479 	 -0.0054 	0.0016
EEhighEtaBad 	 0 	 2 	 3.0 	 -999 	 0.94 	 194480 	 195147 	 -0.0073 	0.0012
EEhighEtaBad 	 0 	 2 	 3.0 	 -999 	 0.94 	 195148 	 195350 	 -0.0105 	0.0030
EEhighEtaBad 	 0 	 2 	 3.0 	 -999 	 0.94 	 195378 	 195530 	 -0.0025 	0.0025
EEhighEtaBad 	 0 	 2 	 3.0 	 -999 	 0.94 	 195531 	 999999 	 -0.0488 	0.0010

EEhighEtaGold 	 0 	 2 	 3.0 	 0.94 	 999 	 190450 	 190781 	 0.0141 	0.0026
EEhighEtaGold 	 0 	 2 	 3.0 	 0.94 	 999 	 190782 	 190949 	 0.0068 	0.0023
EEhighEtaGold 	 0 	 2 	 3.0 	 0.94 	 999 	 190950 	 191833 	 0.0264 	0.0013
EEhighEtaGold 	 0 	 2 	 3.0 	 0.94 	 999 	 191834 	 193686 	 0.0274 	0.0015
EEhighEtaGold 	 0 	 2 	 3.0 	 0.94 	 999 	 193746 	 194210 	 0.0125 	0.0013
EEhighEtaGold 	 0 	 2 	 3.0 	 0.94 	 999 	 194211 	 194479 	 0.0114 	0.0015
EEhighEtaGold 	 0 	 2 	 3.0 	 0.94 	 999 	 194480 	 195147 	 0.0095 	0.0012
EEhighEtaGold 	 0 	 2 	 3.0 	 0.94 	 999 	 195148 	 195350 	 0.0063 	0.0030
EEhighEtaGold 	 0 	 2 	 3.0 	 0.94 	 999 	 195378 	 195530 	 0.0144 	0.0025
